country,year,sex,age,suicides_no,population,suicides_100k, gdp_per_year,gdp_per_capita,generation
Guatemala,2007,male,25-34 years,69.0,948435,7.28,"34,11,31,07,086",2914.0,Generation X
Guatemala,2007,male,75+ years,7.0,99526,7.03,"34,11,31,07,086",2914.0,Silent
Guatemala,2007,male,55-74 years,26.0,419760,6.19,"34,11,31,07,086",2914.0,Silent
Guatemala,2007,male,15-24 years,84.0,1420153,5.91,"34,11,31,07,086",2914.0,Millenials
Guatemala,2007,female,15-24 years,34.0,1420815,2.39,"34,11,31,07,086",2914.0,Millenials
Guatemala,2007,female,35-54 years,12.0,1144742,1.05,"34,11,31,07,086",2914.0,Boomers
Guatemala,2007,female,75+ years,1.0,120646,0.83,"34,11,31,07,086",2914.0,Silent
Guatemala,2007,female,25-34 years,7.0,1036031,0.68,"34,11,31,07,086",2914.0,Generation X
Guatemala,2007,female,55-74 years,3.0,483657,0.62,"34,11,31,07,086",2914.0,Silent
Guatemala,2007,female,5-14 years,7.0,1797379,0.39,"34,11,31,07,086",2914.0,Generation Z
Guatemala,2007,male,5-14 years,3.0,1861071,0.16,"34,11,31,07,086",2914.0,Generation Z
Guatemala,2008,male,25-34 years,92.0,991424,9.28,"39,13,68,93,345",3252.0,Generation X
Guatemala,2008,male,35-54 years,91.0,986586,9.22,"39,13,68,93,345",3252.0,Boomers
Guatemala,2008,male,15-24 years,132.0,1459853,9.04,"39,13,68,93,345",3252.0,Millenials
Guatemala,2008,male,55-74 years,39.0,433507,9.0,"39,13,68,93,345",3252.0,Silent
Guatemala,2008,male,75+ years,9.0,104188,8.64,"39,13,68,93,345",3252.0,Silent
Guatemala,2008,female,15-24 years,57.0,1455218,3.92,"39,13,68,93,345",3252.0,Millenials
Guatemala,2008,female,35-54 years,25.0,1182879,2.11,"39,13,68,93,345",3252.0,Boomers
Guatemala,2008,female,25-34 years,22.0,1075126,2.05,"39,13,68,93,345",3252.0,Generation X
Guatemala,2008,female,5-14 years,16.0,1823676,0.88,"39,13,68,93,345",3252.0,Generation Z
Guatemala,2008,male,5-14 years,8.0,1891253,0.42,"39,13,68,93,345",3252.0,Generation Z
Guatemala,2008,female,55-74 years,1.0,502605,0.2,"39,13,68,93,345",3252.0,Silent
Guatemala,2008,female,75+ years,0.0,126570,0.0,"39,13,68,93,345",3252.0,Silent
Guatemala,2009,male,75+ years,12.0,108534,11.06,"37,73,39,94,976",3053.0,Silent
Guatemala,2009,male,35-54 years,109.0,1019866,10.69,"37,73,39,94,976",3053.0,Boomers
Guatemala,2009,male,55-74 years,38.0,448004,8.48,"37,73,39,94,976",3053.0,Silent
Guatemala,2009,male,25-34 years,82.0,1033623,7.93,"37,73,39,94,976",3053.0,Generation X
Guatemala,2009,male,15-24 years,118.0,1500901,7.86,"37,73,39,94,976",3053.0,Millenials
Guatemala,2009,female,15-24 years,69.0,1490780,4.63,"37,73,39,94,976",3053.0,Millenials
Guatemala,2009,female,25-34 years,38.0,1112873,3.41,"37,73,39,94,976",3053.0,Generation X
Guatemala,2009,female,35-54 years,25.0,1223531,2.04,"37,73,39,94,976",3053.0,Boomers
Guatemala,2009,female,55-74 years,3.0,522645,0.57,"37,73,39,94,976",3053.0,Silent
Guatemala,2009,female,5-14 years,10.0,1847847,0.54,"37,73,39,94,976",3053.0,Generation Z
Guatemala,2009,male,5-14 years,7.0,1919024,0.36,"37,73,39,94,976",3053.0,Generation Z
Guatemala,2009,female,75+ years,0.0,132317,0.0,"37,73,39,94,976",3053.0,Silent
Guatemala,2010,male,25-34 years,76.0,1073765,7.08,"41,33,85,95,381",3260.0,Generation X
Guatemala,2010,male,35-54 years,69.0,1056351,6.53,"41,33,85,95,381",3260.0,Generation X
Guatemala,2010,male,15-24 years,91.0,1542758,5.9,"41,33,85,95,381",3260.0,Millenials
Guatemala,2010,male,55-74 years,23.0,462550,4.97,"41,33,85,95,381",3260.0,Silent
Guatemala,2010,male,75+ years,5.0,112524,4.44,"41,33,85,95,381",3260.0,Silent
Guatemala,2010,female,15-24 years,43.0,1526942,2.82,"41,33,85,95,381",3260.0,Millenials
Guatemala,2010,female,25-34 years,21.0,1148170,1.83,"41,33,85,95,381",3260.0,Generation X
Guatemala,2010,female,35-54 years,8.0,1266987,0.63,"41,33,85,95,381",3260.0,Generation X
Guatemala,2010,female,55-74 years,3.0,543090,0.55,"41,33,85,95,381",3260.0,Silent
Guatemala,2010,female,5-14 years,7.0,1868422,0.37,"41,33,85,95,381",3260.0,Generation Z
Guatemala,2010,male,5-14 years,6.0,1942723,0.31,"41,33,85,95,381",3260.0,Generation Z
Guatemala,2010,female,75+ years,0.0,137869,0.0,"41,33,85,95,381",3260.0,Silent
Guatemala,2011,male,15-24 years,105.0,1586755,6.62,"47,65,48,41,113",3661.0,Millenials
Guatemala,2011,male,25-34 years,58.0,1115150,5.2,"47,65,48,41,113",3661.0,Millenials
Guatemala,2011,male,35-54 years,55.0,1097919,5.01,"47,65,48,41,113",3661.0,Generation X
Guatemala,2011,male,55-74 years,23.0,476741,4.82,"47,65,48,41,113",3661.0,Boomers
Guatemala,2011,male,75+ years,5.0,117667,4.25,"47,65,48,41,113",3661.0,Silent
Guatemala,2011,female,15-24 years,59.0,1565706,3.77,"47,65,48,41,113",3661.0,Millenials
Guatemala,2011,female,25-34 years,23.0,1184080,1.94,"47,65,48,41,113",3661.0,Millenials
Guatemala,2011,female,55-74 years,5.0,563744,0.89,"47,65,48,41,113",3661.0,Boomers
Guatemala,2011,female,75+ years,1.0,144272,0.69,"47,65,48,41,113",3661.0,Silent
Guatemala,2011,female,5-14 years,12.0,1886847,0.64,"47,65,48,41,113",3661.0,Generation Z
Guatemala,2011,female,35-54 years,8.0,1314716,0.61,"47,65,48,41,113",3661.0,Generation X
Guatemala,2011,male,5-14 years,5.0,1963745,0.25,"47,65,48,41,113",3661.0,Generation Z
Guatemala,2012,male,15-24 years,118.0,1629819,7.24,"50,38,84,54,861",3779.0,Millenials
Guatemala,2012,male,55-74 years,34.0,490894,6.93,"50,38,84,54,861",3779.0,Boomers
Guatemala,2012,male,35-54 years,77.0,1142067,6.74,"50,38,84,54,861",3779.0,Generation X
Guatemala,2012,male,75+ years,8.0,122325,6.54,"50,38,84,54,861",3779.0,Silent
Guatemala,2012,male,25-34 years,61.0,1153737,5.29,"50,38,84,54,861",3779.0,Millenials
Guatemala,2012,female,15-24 years,63.0,1603593,3.93,"50,38,84,54,861",3779.0,Millenials
Guatemala,2012,female,25-34 years,20.0,1216962,1.64,"50,38,84,54,861",3779.0,Millenials
Guatemala,2012,female,35-54 years,12.0,1364473,0.88,"50,38,84,54,861",3779.0,Generation X
Guatemala,2012,female,55-74 years,5.0,584720,0.86,"50,38,84,54,861",3779.0,Boomers
Guatemala,2012,female,75+ years,1.0,150302,0.67,"50,38,84,54,861",3779.0,Silent
Guatemala,2012,male,5-14 years,12.0,1977712,0.61,"50,38,84,54,861",3779.0,Generation Z
Guatemala,2012,female,5-14 years,9.0,1898821,0.47,"50,38,84,54,861",3779.0,Generation Z
Guatemala,2013,male,15-24 years,124.0,1672018,7.42,"53,85,10,58,955",3947.0,Millenials
Guatemala,2013,male,35-54 years,83.0,1189282,6.98,"53,85,10,58,955",3947.0,Generation X
Guatemala,2013,male,25-34 years,79.0,1190771,6.63,"53,85,10,58,955",3947.0,Millenials
Guatemala,2013,male,55-74 years,31.0,505337,6.13,"53,85,10,58,955",3947.0,Boomers
Guatemala,2013,male,75+ years,6.0,126586,4.74,"53,85,10,58,955",3947.0,Silent
Guatemala,2013,female,15-24 years,73.0,1640626,4.45,"53,85,10,58,955",3947.0,Millenials
Guatemala,2013,female,25-34 years,26.0,1248143,2.08,"53,85,10,58,955",3947.0,Millenials
Guatemala,2013,female,35-54 years,12.0,1416674,0.85,"53,85,10,58,955",3947.0,Generation X
Guatemala,2013,female,5-14 years,10.0,1904849,0.52,"53,85,10,58,955",3947.0,Generation Z
Guatemala,2013,female,55-74 years,3.0,606295,0.49,"53,85,10,58,955",3947.0,Boomers
Guatemala,2013,male,5-14 years,8.0,1985171,0.4,"53,85,10,58,955",3947.0,Generation Z
Guatemala,2013,female,75+ years,0.0,156126,0.0,"53,85,10,58,955",3947.0,Silent
Guatemala,2014,male,35-54 years,101.0,1240265,8.14,"58,72,23,23,918",4210.0,Generation X
Guatemala,2014,male,55-74 years,39.0,520628,7.49,"58,72,23,23,918",4210.0,Boomers
Guatemala,2014,male,25-34 years,87.0,1228328,7.08,"58,72,23,23,918",4210.0,Millenials
Guatemala,2014,male,15-24 years,116.0,1713439,6.77,"58,72,23,23,918",4210.0,Millenials
Guatemala,2014,male,75+ years,7.0,130569,5.36,"58,72,23,23,918",4210.0,Silent
Guatemala,2014,female,15-24 years,85.0,1676831,5.07,"58,72,23,23,918",4210.0,Millenials
Guatemala,2014,female,25-34 years,32.0,1279793,2.5,"58,72,23,23,918",4210.0,Millenials
Guatemala,2014,female,55-74 years,8.0,629002,1.27,"58,72,23,23,918",4210.0,Boomers
Guatemala,2014,female,35-54 years,18.0,1471960,1.22,"58,72,23,23,918",4210.0,Generation X
Guatemala,2014,female,5-14 years,13.0,1906536,0.68,"58,72,23,23,918",4210.0,Generation Z
Guatemala,2014,male,5-14 years,6.0,1987907,0.3,"58,72,23,23,918",4210.0,Generation Z
Guatemala,2014,female,75+ years,0.0,161932,0.0,"58,72,23,23,918",4210.0,Silent
Guatemala,2015,male,15-24 years,125.0,1753669,7.13,"63,76,75,97,194",4472.0,Millenials
Guatemala,2015,male,25-34 years,86.0,1267501,6.79,"63,76,75,97,194",4472.0,Millenials
Guatemala,2015,male,35-54 years,87.0,1295156,6.72,"63,76,75,97,194",4472.0,Generation X
Guatemala,2015,male,75+ years,9.0,134357,6.7,"63,76,75,97,194",4472.0,Silent
Guatemala,2015,male,55-74 years,32.0,537002,5.96,"63,76,75,97,194",4472.0,Boomers
Guatemala,2015,female,15-24 years,83.0,1711787,4.85,"63,76,75,97,194",4472.0,Millenials
Guatemala,2015,female,75+ years,3.0,167861,1.79,"63,76,75,97,194",4472.0,Silent
Guatemala,2015,female,25-34 years,19.0,1313068,1.45,"63,76,75,97,194",4472.0,Millenials
Guatemala,2015,female,35-54 years,20.0,1530419,1.31,"63,76,75,97,194",4472.0,Generation X
Guatemala,2015,female,55-74 years,6.0,653079,0.92,"63,76,75,97,194",4472.0,Boomers
Guatemala,2015,female,5-14 years,13.0,1906150,0.68,"63,76,75,97,194",4472.0,Generation Z
Guatemala,2015,male,5-14 years,11.0,1988348,0.55,"63,76,75,97,194",4472.0,Generation Z
Mexico,1985,male,75+ years,44.0,432000,10.19,"1,84,47,25,57,415",2730.0,G.I. Generation
Mexico,1985,male,55-74 years,145.0,2330000,6.22,"1,84,47,25,57,415",2730.0,G.I. Generation
Mexico,1985,male,25-34 years,340.0,5679000,5.99,"1,84,47,25,57,415",2730.0,Boomers
Mexico,1985,male,35-54 years,327.0,5836000,5.6,"1,84,47,25,57,415",2730.0,Silent
Mexico,1985,male,15-24 years,375.0,8420000,4.45,"1,84,47,25,57,415",2730.0,Generation X
Mexico,1985,female,15-24 years,107.0,8211000,1.3,"1,84,47,25,57,415",2730.0,Generation X
Mexico,1985,female,75+ years,7.0,563000,1.24,"1,84,47,25,57,415",2730.0,G.I. Generation
Mexico,1985,female,25-34 years,61.0,5661000,1.08,"1,84,47,25,57,415",2730.0,Boomers
Mexico,1985,female,35-54 years,55.0,6100000,0.9,"1,84,47,25,57,415",2730.0,Silent
Mexico,1985,female,55-74 years,15.0,2651000,0.57,"1,84,47,25,57,415",2730.0,G.I. Generation
Mexico,1985,male,5-14 years,48.0,11029000,0.44,"1,84,47,25,57,415",2730.0,Generation X
Mexico,1985,female,5-14 years,20.0,10654000,0.19,"1,84,47,25,57,415",2730.0,Generation X
Mexico,1986,male,75+ years,70.0,442100,15.83,"1,29,44,09,93,789",1873.0,G.I. Generation
Mexico,1986,male,55-74 years,176.0,2383900,7.38,"1,29,44,09,93,789",1873.0,G.I. Generation
Mexico,1986,male,25-34 years,388.0,5809900,6.68,"1,29,44,09,93,789",1873.0,Boomers
Mexico,1986,male,35-54 years,361.0,5971300,6.05,"1,29,44,09,93,789",1873.0,Silent
Mexico,1986,male,15-24 years,408.0,8614300,4.74,"1,29,44,09,93,789",1873.0,Generation X
Mexico,1986,female,15-24 years,117.0,8400500,1.39,"1,29,44,09,93,789",1873.0,Generation X
Mexico,1986,female,25-34 years,70.0,5791500,1.21,"1,29,44,09,93,789",1873.0,Boomers
Mexico,1986,female,35-54 years,51.0,6239700,0.82,"1,29,44,09,93,789",1873.0,Silent
Mexico,1986,female,75+ years,4.0,576700,0.69,"1,29,44,09,93,789",1873.0,G.I. Generation
Mexico,1986,female,55-74 years,12.0,2711700,0.44,"1,29,44,09,93,789",1873.0,G.I. Generation
Mexico,1986,male,5-14 years,42.0,11282700,0.37,"1,29,44,09,93,789",1873.0,Generation X
Mexico,1986,female,5-14 years,15.0,10899200,0.14,"1,29,44,09,93,789",1873.0,Generation X
Mexico,1987,male,75+ years,54.0,456000,11.84,"1,40,26,33,87,027",2064.0,G.I. Generation
Mexico,1987,male,25-34 years,382.0,5659000,6.75,"1,40,26,33,87,027",2064.0,Boomers
Mexico,1987,male,55-74 years,161.0,2409000,6.68,"1,40,26,33,87,027",2064.0,G.I. Generation
Mexico,1987,male,35-54 years,378.0,6187000,6.11,"1,40,26,33,87,027",2064.0,Silent
Mexico,1987,male,15-24 years,405.0,8726000,4.64,"1,40,26,33,87,027",2064.0,Generation X
Mexico,1987,female,15-24 years,113.0,8559000,1.32,"1,40,26,33,87,027",2064.0,Generation X
Mexico,1987,female,25-34 years,64.0,5728000,1.12,"1,40,26,33,87,027",2064.0,Boomers
Mexico,1987,female,35-54 years,68.0,6389000,1.06,"1,40,26,33,87,027",2064.0,Silent
Mexico,1987,female,55-74 years,20.0,2727000,0.73,"1,40,26,33,87,027",2064.0,G.I. Generation
Mexico,1987,female,75+ years,4.0,599100,0.67,"1,40,26,33,87,027",2064.0,G.I. Generation
Mexico,1987,male,5-14 years,36.0,10423000,0.35,"1,40,26,33,87,027",2064.0,Generation X
Mexico,1987,female,5-14 years,16.0,10086000,0.16,"1,40,26,33,87,027",2064.0,Generation X
Mexico,1988,male,75+ years,60.0,467000,12.85,"1,83,14,41,64,357",2630.0,G.I. Generation
Mexico,1988,male,55-74 years,185.0,2511000,7.37,"1,83,14,41,64,357",2630.0,G.I. Generation
Mexico,1988,male,25-34 years,361.0,5878000,6.14,"1,83,14,41,64,357",2630.0,Boomers
Mexico,1988,male,35-54 years,353.0,6379000,5.53,"1,83,14,41,64,357",2630.0,Silent
Mexico,1988,male,15-24 years,418.0,9021000,4.63,"1,83,14,41,64,357",2630.0,Generation X
Mexico,1988,female,15-24 years,118.0,8850000,1.33,"1,83,14,41,64,357",2630.0,Generation X
Mexico,1988,female,75+ years,7.0,614000,1.14,"1,83,14,41,64,357",2630.0,G.I. Generation
Mexico,1988,female,25-34 years,59.0,5953000,0.99,"1,83,14,41,64,357",2630.0,Boomers
Mexico,1988,female,35-54 years,60.0,6590000,0.91,"1,83,14,41,64,357",2630.0,Silent
Mexico,1988,female,55-74 years,21.0,2844000,0.74,"1,83,14,41,64,357",2630.0,G.I. Generation
Mexico,1988,male,5-14 years,46.0,10438000,0.44,"1,83,14,41,64,357",2630.0,Generation X
Mexico,1988,female,5-14 years,15.0,10101000,0.15,"1,83,14,41,64,357",2630.0,Generation X
Mexico,1989,male,75+ years,83.0,476000,17.44,"2,22,97,70,46,516",3125.0,G.I. Generation
Mexico,1989,male,55-74 years,212.0,2613000,8.11,"2,22,97,70,46,516",3125.0,G.I. Generation
Mexico,1989,male,35-54 years,404.0,6586000,6.13,"2,22,97,70,46,516",3125.0,Silent
Mexico,1989,male,25-34 years,369.0,6109000,6.04,"2,22,97,70,46,516",3125.0,Boomers
Mexico,1989,male,15-24 years,472.0,9284000,5.08,"2,22,97,70,46,516",3125.0,Generation X
Mexico,1989,female,35-54 years,79.0,6807000,1.16,"2,22,97,70,46,516",3125.0,Silent
Mexico,1989,female,15-24 years,96.0,9111000,1.05,"2,22,97,70,46,516",3125.0,Generation X
Mexico,1989,female,25-34 years,64.0,6186000,1.03,"2,22,97,70,46,516",3125.0,Boomers
Mexico,1989,female,55-74 years,27.0,2961000,0.91,"2,22,97,70,46,516",3125.0,G.I. Generation
Mexico,1989,female,75+ years,5.0,632000,0.79,"2,22,97,70,46,516",3125.0,G.I. Generation
Mexico,1989,male,5-14 years,40.0,10466000,0.38,"2,22,97,70,46,516",3125.0,Generation X
Mexico,1989,female,5-14 years,14.0,10128000,0.14,"2,22,97,70,46,516",3125.0,Generation X
Mexico,1990,male,75+ years,87.0,489000,17.79,"2,62,70,99,48,091",3595.0,G.I. Generation
Mexico,1990,male,55-74 years,224.0,2709000,8.27,"2,62,70,99,48,091",3595.0,G.I. Generation
Mexico,1990,male,35-54 years,437.0,6812000,6.42,"2,62,70,99,48,091",3595.0,Silent
Mexico,1990,male,25-34 years,387.0,6347000,6.1,"2,62,70,99,48,091",3595.0,Boomers
Mexico,1990,male,15-24 years,472.0,9501000,4.97,"2,62,70,99,48,091",3595.0,Generation X
Mexico,1990,female,15-24 years,114.0,9327000,1.22,"2,62,70,99,48,091",3595.0,Generation X
Mexico,1990,female,55-74 years,34.0,3073000,1.11,"2,62,70,99,48,091",3595.0,G.I. Generation
Mexico,1990,female,25-34 years,57.0,6426000,0.89,"2,62,70,99,48,091",3595.0,Boomers
Mexico,1990,female,35-54 years,58.0,7045000,0.82,"2,62,70,99,48,091",3595.0,Silent
Mexico,1990,female,75+ years,5.0,650900,0.77,"2,62,70,99,48,091",3595.0,G.I. Generation
Mexico,1990,male,5-14 years,41.0,10518000,0.39,"2,62,70,99,48,091",3595.0,Generation X
Mexico,1990,female,5-14 years,10.0,10179000,0.1,"2,62,70,99,48,091",3595.0,Generation X
Mexico,1991,male,75+ years,73.0,500300,14.59,"3,14,45,40,15,372",4204.0,G.I. Generation
Mexico,1991,male,55-74 years,240.0,2799000,8.57,"3,14,45,40,15,372",4204.0,Silent
Mexico,1991,male,25-34 years,430.0,6592000,6.52,"3,14,45,40,15,372",4204.0,Boomers
Mexico,1991,male,35-54 years,440.0,7060000,6.23,"3,14,45,40,15,372",4204.0,Boomers
Mexico,1991,male,15-24 years,560.0,9666000,5.79,"3,14,45,40,15,372",4204.0,Generation X
Mexico,1991,female,75+ years,8.0,667000,1.2,"3,14,45,40,15,372",4204.0,G.I. Generation
Mexico,1991,female,15-24 years,113.0,9492000,1.19,"3,14,45,40,15,372",4204.0,Generation X
Mexico,1991,female,25-34 years,72.0,6672000,1.08,"3,14,45,40,15,372",4204.0,Boomers
Mexico,1991,female,35-54 years,75.0,7306000,1.03,"3,14,45,40,15,372",4204.0,Boomers
Mexico,1991,female,55-74 years,28.0,3182000,0.88,"3,14,45,40,15,372",4204.0,Silent
Mexico,1991,male,5-14 years,46.0,10601000,0.43,"3,14,45,40,15,372",4204.0,Millenials
Mexico,1991,female,5-14 years,18.0,10259000,0.18,"3,14,45,40,15,372",4204.0,Millenials
Mexico,1992,male,75+ years,95.0,549600,17.29,"3,63,60,91,63,462",4830.0,G.I. Generation
Mexico,1992,male,55-74 years,243.0,2862600,8.49,"3,63,60,91,63,462",4830.0,Silent
Mexico,1992,male,25-34 years,484.0,6347100,7.63,"3,63,60,91,63,462",4830.0,Boomers
Mexico,1992,male,35-54 years,482.0,7168700,6.72,"3,63,60,91,63,462",4830.0,Boomers
Mexico,1992,male,15-24 years,554.0,9572400,5.79,"3,63,60,91,63,462",4830.0,Generation X
Mexico,1992,female,15-24 years,126.0,9605800,1.31,"3,63,60,91,63,462",4830.0,Generation X
Mexico,1992,female,25-34 years,84.0,6654900,1.26,"3,63,60,91,63,462",4830.0,Boomers
Mexico,1992,female,75+ years,8.0,730100,1.1,"3,63,60,91,63,462",4830.0,G.I. Generation
Mexico,1992,female,55-74 years,33.0,3193600,1.03,"3,63,60,91,63,462",4830.0,Silent
Mexico,1992,female,35-54 years,66.0,7544500,0.87,"3,63,60,91,63,462",4830.0,Boomers
Mexico,1992,male,5-14 years,41.0,10704300,0.38,"3,63,60,91,63,462",4830.0,Millenials
Mexico,1992,female,5-14 years,21.0,10352200,0.2,"3,63,60,91,63,462",4830.0,Millenials
Mexico,1993,male,75+ years,95.0,560100,16.96,"5,00,73,60,65,605",6518.0,G.I. Generation
Mexico,1993,male,55-74 years,255.0,2963500,8.6,"5,00,73,60,65,605",6518.0,Silent
Mexico,1993,male,25-34 years,488.0,6543100,7.46,"5,00,73,60,65,605",6518.0,Boomers
Mexico,1993,male,35-54 years,546.0,7427100,7.35,"5,00,73,60,65,605",6518.0,Boomers
Mexico,1993,male,15-24 years,582.0,9745400,5.97,"5,00,73,60,65,605",6518.0,Generation X
Mexico,1993,female,15-24 years,126.0,9764500,1.29,"5,00,73,60,65,605",6518.0,Generation X
Mexico,1993,female,35-54 years,83.0,7837300,1.06,"5,00,73,60,65,605",6518.0,Boomers
Mexico,1993,female,55-74 years,32.0,3305700,0.97,"5,00,73,60,65,605",6518.0,Silent
Mexico,1993,female,25-34 years,64.0,6871000,0.93,"5,00,73,60,65,605",6518.0,Boomers
Mexico,1993,female,75+ years,6.0,745600,0.8,"5,00,73,60,65,605",6518.0,G.I. Generation
Mexico,1993,male,5-14 years,45.0,10712100,0.42,"5,00,73,60,65,605",6518.0,Millenials
Mexico,1993,female,5-14 years,20.0,10351400,0.19,"5,00,73,60,65,605",6518.0,Millenials
Mexico,1994,male,75+ years,100.0,573400,17.44,"5,27,81,32,38,126",6735.0,G.I. Generation
Mexico,1994,male,55-74 years,299.0,3066800,9.75,"5,27,81,32,38,126",6735.0,Silent
Mexico,1994,male,25-34 years,550.0,6757200,8.14,"5,27,81,32,38,126",6735.0,Boomers
Mexico,1994,male,35-54 years,554.0,7691700,7.2,"5,27,81,32,38,126",6735.0,Boomers
Mexico,1994,male,15-24 years,646.0,9882000,6.54,"5,27,81,32,38,126",6735.0,Generation X
Mexico,1994,female,15-24 years,168.0,9886600,1.7,"5,27,81,32,38,126",6735.0,Generation X
Mexico,1994,female,75+ years,12.0,764600,1.57,"5,27,81,32,38,126",6735.0,G.I. Generation
Mexico,1994,female,35-54 years,88.0,8137700,1.08,"5,27,81,32,38,126",6735.0,Boomers
Mexico,1994,female,25-34 years,71.0,7102600,1.0,"5,27,81,32,38,126",6735.0,Boomers
Mexico,1994,female,55-74 years,28.0,3420700,0.82,"5,27,81,32,38,126",6735.0,Silent
Mexico,1994,male,5-14 years,46.0,10730100,0.43,"5,27,81,32,38,126",6735.0,Millenials
Mexico,1994,female,5-14 years,26.0,10360700,0.25,"5,27,81,32,38,126",6735.0,Millenials
Mexico,1995,male,75+ years,111.0,590900,18.78,"3,60,07,39,09,244",4505.0,G.I. Generation
Mexico,1995,male,55-74 years,298.0,3172300,9.39,"3,60,07,39,09,244",4505.0,Silent
Mexico,1995,male,25-34 years,640.0,6993100,9.15,"3,60,07,39,09,244",4505.0,Generation X
Mexico,1995,male,15-24 years,755.0,9978800,7.57,"3,60,07,39,09,244",4505.0,Generation X
Mexico,1995,male,35-54 years,580.0,7960500,7.29,"3,60,07,39,09,244",4505.0,Boomers
Mexico,1995,female,15-24 years,198.0,9970200,1.99,"3,60,07,39,09,244",4505.0,Generation X
Mexico,1995,female,25-34 years,87.0,7352700,1.18,"3,60,07,39,09,244",4505.0,Generation X
Mexico,1995,female,35-54 years,89.0,8443500,1.05,"3,60,07,39,09,244",4505.0,Boomers
Mexico,1995,female,75+ years,8.0,789100,1.01,"3,60,07,39,09,244",4505.0,G.I. Generation
Mexico,1995,female,55-74 years,34.0,3538000,0.96,"3,60,07,39,09,244",4505.0,Silent
Mexico,1995,male,5-14 years,50.0,10758200,0.46,"3,60,07,39,09,244",4505.0,Millenials
Mexico,1995,female,5-14 years,27.0,10379800,0.26,"3,60,07,39,09,244",4505.0,Millenials
Mexico,1996,male,75+ years,115.0,684228,16.81,"4,10,97,55,95,310",4904.0,G.I. Generation
Mexico,1996,male,55-74 years,309.0,3367371,9.18,"4,10,97,55,95,310",4904.0,Silent
Mexico,1996,male,25-34 years,620.0,7310893,8.48,"4,10,97,55,95,310",4904.0,Generation X
Mexico,1996,male,35-54 years,638.0,8288306,7.7,"4,10,97,55,95,310",4904.0,Boomers
Mexico,1996,male,15-24 years,771.0,10461846,7.37,"4,10,97,55,95,310",4904.0,Generation X
Mexico,1996,female,15-24 years,217.0,10401655,2.09,"4,10,97,55,95,310",4904.0,Generation X
Mexico,1996,female,25-34 years,108.0,7578706,1.43,"4,10,97,55,95,310",4904.0,Generation X
